codigo,descricao,gtin,preco,estoque
547689,SAL PARRILA EXT SABOR 750G URUGUAIO,7898691502094,17.9,0
547905,TEMP KNNOR MEU ASSADO 25G ALHO E CEBOLA,7891150083721,8.99,31000
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
547906,TEMP KNNOR MEU ASSADO CAIPIRA 25G,7891150083707,8.99,9000
547907,TEMP KNNOR MEU ASSADO CASEIRO 25G,7891150083714,8.99,30000
547908,MOLHO KNORR 150ML SHOYU,7891150089433,8.99,287000
547983,SAL DE PARRILLA KITANO 500G,7891095911011,16.99,0
548047,PAPRICA COM PIMENTA CALABRESA KITANO 50G,7891095020461,9.9,0
548340,MOLHO PESTO FILIPPO BERIO 190G CLASS,8002210112445,32.9,0
548704,LIGA HAMBURGUER APTI 50G,7896327514350,4.49,8000
548705,MIST EMPANAR APTI 50G,7896327514367,3.49,32000
548736,SAL PARRILA EXT SABOR 750G ARG,7898958253998,16.99,0
548887,CORANTE LIQ REGINA 10ML,7891175002882,6.99,0
549013,TEMP KNORR 50G ARROZ,7891150088689,6.99,101000
549934,SAL PARRILLA EXTREMO SABOR VINAGRETE 650G,7898624725903,16.99,0
549935,SAL EXTREMO PARRILA LEMON PEPPER 550G,7898624725934,16.99,0
549964,TEMP EXTREMO SABOR 250G BATATA,7898624726610,19.9,0
550107,SAL CHURRASCO AJI SAL 500GR POTE,7891132161249,21.9,4000
550469,TEMP RIBS PET 220G FRANGO,7896278000254,6.89,13000
550643,PIM MALAG EXTREMO SABOR 100ML,7898948062128,12.9,0
550690,TEMP NATTUSUL 500G C/PIMENTA,7898515607295,4.49,18000
550866,AROMA FLEISC 30ML BAUNILHA,7898331013218,14.9,36000
550924,CORANTE JUNCO 10ML,7896523100326,8.99,17000
551197,MOLHO 3 EM 1 KISABOR 200G,7898416524479,6.99,24000
551288,COMINHO EM GRAO NATTUSUL 25G,7898515608292,5.99,0
551319,TEMP SABOR ASSADO 25G ALHO/ERV,7898416524127,4.89,6000
551321,TEMP SABOR ASSADO 25G CASEIRO,7898416524110,4.89,17000
551389,ALHO FRITO ADIGEL 90G,7897106801128,6.99,0
551411,MOLHO KNORR 150ML ALHO,7891150089426,8.99,287000
551647,ALHO TOSTADO KITANO 90G,7891095911080,19.98,0
551648,VINAGRETE KITANO 40G,7891095911073,14.99,0
551675,SAL PARRILLA KITANO 480G C/ PIMENTA,7891095911035,16.99,0
552182,SOETO SAL PARRILLA ALHO 500GR,7898278402762,14.9,0
552183,SOETO SAL PARRILLA CHIMICHURRI 500G,7898278402779,14.9,0
552248,TEMPERO KISABOR 40G,7898416520006,2.49,2000
552277,ALHO GRANULADO KISABOR 30G,7898416523847,4.69,13000
552278,COLORIFICO KISABOR 70G,7898416523366,2.99,13000
552329,CANELA EM PO KISABOR 30GR,7898416523335,5.89,3000
552345,BICARBONATO KISABOR 60GR,7898416523311,2.99,0
552346,OREGANO KISABOR 8GR,7898416523472,2.99,2000
552347,CANELA CASCA KISABOR 20G,7898416523328,7.99,1000
552348,ALECRIM KISABOR 10G,7898416523823,2.49,20000
552349,CHIMICHURRI KISABOR 15GR,7898937864672,4.99,2000
552910,ALHO/CEB/SALSA NATURASUL 1KG,7898515603556,29.9,0
553205,TEMPERO APTI 50G CARNE,7896327516453,3.49,2000
553211,TEMPERO APTI 50G LEGUMES,7896327516477,3.49,8000
553239,TEMPERO APTI 50G MASSAS,7896327516484,3.49,207000
553249,NOZES FELIZ SEM CASCA 60G,7896579902776,7.89,0
553423,TEMP EXTREMO 500G S/PIMENTA,7898909956138,3.99,0
553426,AMAC DE CARNES 1.1KG,7898624728119,24.9,0
553663,ALHO FRITO APTI POTE 70G,7896327513551,6.99,5000
553664,CEBOLA CRISPY APTI POTE 50G,7896327513568,10.89,6000
553665,MIX PIMENTA APTI POTE 40G,7896327513575,15.9,10000
553726,NOZ CHILENA CELEIRO VERDE 100G,7893590641349,16.9,0
554016,OREGANO KITANO 15G,7891095156412,5.99,0
554095,SAL PARRILLA ORIGINAL SOETO 500G,7898278402755,14.9,0
554242,TEMP ODERICH ALHO E SAL 1KG,7896041180190,9.9,23000
554446,OREGANO EXTREMO SABOR 40G,7898691502391,12.9,0
554447,PAPRICA DEFUMADA 180G EXTREMO SABOR,7898691502407,17.99,0
554448,ALHO EM PO 150G EXTREMO SABOR,7898691502803,17.99,0
554449,ACAFRAO GOURMET 180G EXTREMO SABOR,7898691502193,17.99,0
554450,PAPRICA PICANTE 180G EXTREMO SABOR,7898691502421,16.99,0
554451,CURRY GOURMET 120G EXTREMO SABOR,7898691502346,16.99,0
554452,PAPRICA DOCE 180G EXTREMO SABOR,7898691502414,16.99,0
554454,SAL PARILLA 1.5KG URUGUAIO,7898691503435,17.99,0
554455,SAL PARILLA 1.5KG ARGENTINO,7898691503442,17.99,0
554456,MIST ESPECIARIAS 130G EXTREMO SABOR,7898691502896,29.9,0
554457,PIMENTA JAMAICA 20G EXTREMO SABOR,7898624723329,12.9,0
554459,ALHO E SALSA 150G EXTREMO SABOR,7898691502216,16.9,0
554460,TEMP CARNE C PIMENTA 60G EXTREMO SABOR,7898956201632,13.9,0
554461,TEMP EXTREMO SABOR 60G PEIXE,7898956201625,13.9,0
554462,TEMP EXTREMO SABOR 60G CARNE,7898956201649,13.9,0
554837,CALDO ARISCO G CAI CX 24,7891700080514,0.99,24000
554838,CALDO ARISCO 57G BACON,7891700077422,2.49,10000
554839,CALDO ARISCO 57G GALINHA,7891700077415,2.49,0
554843,CEBOLA EM PO 150G EXTREMO SABOR,7898691502308,22.9,0
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
555046,TEMP PRAT SOETO 450ML COMPLETO,7898278402939,10.89,0
555047,TEMP PRAT SOETO 450ML FRANGO,7898278402571,10.89,0
555048,BICARBO SODIO KI SABOR 500G,7898937864443,11.9,0
555208,TEMPERO NATURASUL ALHO E SUL 250G,7898515604904,3.99,4000
555245,TEMP NATTUSUL 250G COMP,7898515604928,3.99,18000
555261,TEMPERO NATURASUL 250G PARA AVES NOVO,7898515604935,3.99,7000
555379,TEMP KISABOR 20G ERVA DOCE,7898416522642,4.99,21000
555382,TEMP KISABOR 5G MANJERONA,7898416523441,2.49,40000
555384,CRAVO KISABOR INDIA 20G,7898416523403,9.89,3000
555385,LOURO KISABOR 4G,7898416523427,2.99,0
555386,TEMP PIMENTA DO REINO EM PO 40G,7898416523533,8.99,3000
555492,TEMP KISABOR 120G CARNES E GRELHADOS,7898416527685,6.99,1000
555494,TEMP NATTUSUL 60G PIZZA,7898515602214,14.9,5000
555495,TEMP NATTUSUL 100G STEAK BURGUER,7898515602115,14.9,4000
555496,TEMP NATTUSUL 100G SUINOS,7898515602191,14.9,2000
555497,TEMP NATTUSUL 100G GAUCHO,7898515602252,14.9,1000
555498,TEMP NATTUSUL 100G SALADAS,7898515602337,13.9,5000
555499,TEMP NATTUSUL 150G LEMON PEPPER,7898515602283,14.9,12000
555501,TEMP NATTUSUL 100G RISOTTO E LEGUMES,7898515602221,14.9,1000
555502,TEMP NATTUSUL 100G EXTRA PICANTE,7898515602177,14.9,1000
555503,TEMP NATTUSUL 100G FIT FRANGO,7898515602153,14.9,2000
555504,TEMP NATTUSUL 100G ESPECIAL ARROZ,7898515602320,13.9,0
555505,TEMP NATTUSUL 100G CHIMICHURRI,7898515602184,14.9,4000
555506,TEMP NATTUSUL 100G CHIMICHURRI S/PIMENTA,7898515602238,14.9,5000
555507,TEMP NATTUSUL 100G DRY RUB,7898515602269,13.9,0
555508,TEMP NATTUSUL 130G BATATA FRITA,7898515602313,14.9,6000
555509,TEMP NATTUSUL 120G ALHO AREIA,7898515602290,13.9,0
555510,TEMP NATTUSUL 100G CURCUMA PURA,7898515602276,14.9,2000
555511,TEMP NATTUSUL 100G GOLDEN MILK,7898515602160,13.9,4000
555512,TEMP NATTUSUL 100G CARNES E MOLHOS,7898515602306,14.9,6000
555513,SAL PARILLA NATTUSUL 600G CEBOLA CRISPY,7898515602030,8.9,0
555515,SAL PARILLA NATTTUSUL 600G ERVAS FINAS,7898515602146,9.9,3000
555516,SAL PARILLA NATTUSUL 600G ALHO FRITO,7898515602016,9.9,3000
555520,SAL PARILLA NATTUSUL 600G HIMALAIA C/CEBOLA,7898515602047,13.9,0
555521,TEMP NATTUSUL 100G CARNES VERMELHA,7898515602122,14.9,4000
555728,CALDO FEIJAO SEARA 300G,7894904296279,17.9,11000
555906,TEMPERO MAGGI 50G AMACIA/TEMPERA,7891000396377,3.19,0
555929,TEMP KNORR MEU ASSADO 25G FRANGO,7891150083691,8.99,23000
555947,TEMP SAZON NA MEDIDA 30G CHEIRO VERDE,7891132165650,4.99,11000
555948,TEMP SAZON NA MEDIDA 30G 10 VEGETAIS,7891132165636,4.99,11000
555997,CORANTE ARCOLOR 10ML 555997,7896226300177,5.99,15000
556202,TEMP NATTUSUL 20G ANA MARIA,7898515608759,4.49,20000
556212,TEMP NATTUSUL 20G EDU,7898515608766,4.49,9000
557159,TEMP MAGGI MEU SEGREDO 49G 7 VEG,7891000394960,4.49,0
557387,TEMP PARA CARNE KISABOR SC 40G,7898416523564,3.79,8000
557388,TEMP PARA FRANGO KISABOR SC 40G,7898416523571,2.49,9000
557436,SAZON AJIMOTO 40G 557436,7891132165285,5.99,0
557437,SAZON AJINOMOTO 16G,7891132165834,5.99,17000
557438,AROMA DR OETKER 30ML AMENDOA,7891048043042,10.9,4000
557439,AROMA DR OETKER 30ML RUM,7898944816992,10.9,8000
557510,SAZON MEDIDA TOMATE 30G,7891132165674,5.99,0
557516,ALHO NATURASUL 190G PASTA,7898515603549,10.9,2000
557856,ALHO PASEO 1KG PICADO,7899496601265,29.9,8000
557857,ALHO PASEO 1KG PASTA,7899496601258,29.9,3000
557858,TOMILHO PASEO 8G,7899496600763,2.5,4000
557859,SALVIA FLOCOS PASEO 8G,7899496603658,2.5,6000
557860,SALSA FLOCOS PASEO 8G,7899496600749,2.5,5000
557861,PIMENTA PRETA PASEO 15G MOIDA,7899496600732,2.5,14000
557862,PIMENTA PRETA PASEO 15G GRAOS,7899496600725,2.5,15000
557863,PIMENTA CALAB PASEO 20G MOIDA,7899496600701,2.5,11000
557864,PIMENTA CALAB PASEO 15G FLOCOS,7899496600695,2.5,13000
557865,PAPRICA PASEO 20G DOCE,7899496603412,2.5,5000
557866,PAPRICA PASEO 20G PICANTE,7899496600060,2.5,1000
557867,PAPRICA PASEO 20G DEFUMADA,7899496600633,2.5,10000
557868,OREGANO PASEO 10G,7899496600626,2.5,36000
557869,NOZ MOSCADA PASEO 4G MOIDA,7899496600596,2.5,12000
557870,NOZ MOSCADA PASEO 4G BOLA,7899496600589,2.5,3000
557871,MANJERONA PASEO 10G,7899496600565,2.5,6000
557872,MANJERICAO PASEO 10G,7899496603634,2.5,14000
557873,LOURO PASEO 4G FOLHAS,7899496600473,2.5,2000
557874,LEMON PEPPER PASEO 10G,7899496600459,2.5,14000
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
557877,ERVAS FINAS PASEO 10G,7899496600312,2.5,10000
557878,CURRY PASEO 20G,7899496603641,2.5,23000
557880,COLORAU PASEO 40G,7899496602453,2.5,7000
557881,CHIMICHURRI PASEO 10G S/ PIMENTA,7899496600237,2.5,1000
557882,CHIMICHURRI PASEO 10G C/ PIMENTA,7899496600220,2.5,3000
557883,CHILLI PASEO 20G,7899496600206,2.5,9000
557884,CANELA MOIDA PASEO 10G,7899496603511,2.5,0
557885,CANELA PAU PASEO 4G,7899496600046,2.5,0
557886,BICARBONATO SODIO PASEO 40G,7899496602859,2.5,4000
557887,ALHO FRITO PASEO 10G,7899496603672,2.5,11000
557888,ALHO GRANULADO PASEO 15G,7899496603474,2.5,10000
557889,ALHO/CEB/SALSA PASEO 10G,7899496603481,2.5,14000
557890,ALECRIM PASEO 10G,7899496603467,2.5,6000
557893,ACAFRAO PASEO 15G,7899496603450,2.5,8000
557894,SALVIA FLOCOS PASEO 40G,7899496602804,4.5,11000
557895,SALSA FLOCOS PASEO 40G,7899496602460,4.5,1000
557896,PIMENTA PRETA PASEO 40G MOIDA,7899496602552,4.5,5000
557897,PIMENTA PRETA PASEO 40G GRAOS,7899496602897,9.9,4000
557899,PAPRICA PASEO 40G PICANTE,7899496602576,4.5,0
557900,PAPRICA PASEO 40G DOCE,7899496602637,4.5,0
557902,OREGANO PASEO 80G,7899496600411,6.99,3000
557903,OREGANO PASEO 40G,7899496600404,4.5,2000
557904,NOZ MOSCADA PASEO 40G MOIDA,7899496601340,8.99,3000
557905,MANJERONA PASEO 40G,7899496602774,4.5,4000
557906,MANJERICAO PASEO 40G,7899496602705,4.5,8000
557907,LOURO FOLHA PASEO 40G,7899496602484,6.5,0
557929,ERVAS FINAS PASEO 40G,7899496602521,4.5,6000
557930,CURRY PASEO 40G,7899496602927,4.5,4000
557931,CRAVO INDIA PASEO 40G,7899496602743,11.99,3000
557932,COMINHO PASEO 40G,7899496602613,4.5,4000
557933,COLORAU PASEO 100G,7899496605041,4.5,0
557935,CHIMICHURRI PASEO 40G C/ PIMENTA,7899496601364,4.5,3000
557936,CANELA MOIDA PASEO 40G,7899496602446,4.5,1000
557937,CANELA PAU PASEO 40G,7899496603252,8.99,1000
557938,BICARBONATO SODIO PASEO 100G,7899496605058,4.5,0
557939,ALHO/CEB/SALSA PASEO 40G,7899496601128,5.99,1000
557945,TEMP FRANGO PASEO 500G,7899496605294,5.99,24000
557946,TEMP COMPLETO PASEO 500G,7899496605270,5.99,26000
557947,SAL PARRILLERO PASEO 600G SALSA CRIOULA,7899496604556,11.99,12000
557948,SAL PARRILLERO PASEO 600G PRIME RIB,7899496604525,11.99,10000
557949,SAL PARRILLERO PASEO 600G COSTELA,7899496604495,11.99,1000
557950,SAL PARRILLERO PASEO 600G CORDEIRO,7899496604709,11.99,11000
557951,SAL PARRILLERO PASEO 600G CHIMICHURRI,7899496604488,11.99,0
557952,SAL PARRILLERO PASEO 600G TRAD,7899496604464,11.99,5000
557967,ALHO PASEO 200G ERVAS,7899496600367,8.99,10000
557968,ALHO PASEO 200G OREGANO,7899496600350,8.99,5000
557969,ALHO PASEO 200G PASTA,7899496600343,8.99,34000
557970,ALHO FRITO PASEO 80G,7899496600619,8.99,30000
557971,ALHO PASEO 200G PICADO,7899496600336,8.99,26000
557973,LEMON PEPPER PASEO 40G,7899496605089,4.5,2000
558148,GENGIBRE CRISTALIZADO 40G,602883008915,11.9,1000
558149,GENGIBRE CRISTALIZADO 40G CANELA,7713042147581,11.9,2000
558150,GENGIBRE CRISTALIZADO 40G ABACAXI,7713042147628,11.9,2000
558232,CALDO KNORR 152G,7891150084087,5.49,32000
558349,GENGIBRE CRISTALIZADO 360G,7713042116945,10.99,0
558367,ALHO EASY CHEF 300G PICADO,7898970370062,10.9,0
558402,TEMP MIOTTO 40G FEIJAO,7898934073213,3.49,3000
558564,CREME QUEIJO KISABOR 65G,7898416525186,5.99,11000
558611,TEMP KITANO 30G FEIJAO,7898416524967,5.99,10000
558653,TEMP TEMPERALLE 15G ADOBO,7898953715255,4.19,8000
558654,TEMP TEMPERALLE 15G CEB SALSA,7898953715262,4.19,0
558656,TEMP TEMPERALLE 20G ALHO FRITO,7898953715569,4.19,19000
558657,TEMP TEMPERALLE 15G LEGUMES,7898953715910,4.19,11000
558658,TEMP TEMPERALLE 15G CANELA CASCA,7898953715279,4.19,12000
558660,TEMP TEMPERALLE 15G CEB/SALSA/TOMATE,7898953710984,4.19,0
558669,TEMP TEMPERALLE 15G CHIMICHURRI,7898953715378,4.19,2000
558670,TEMP TEMPERALLE 50G COLORAU,7898953715323,4.19,9000
558672,TEMP TEMPERALLE 10G ERVAS FINAS,7898953715576,4.19,13000
558673,TEMP TEMPERALLE 10G MANJERONA,7898953715361,4.19,12000
558674,TEMP TEMPERALLE 10G OREGANO,7898953715392,4.19,8000
558675,TEMP TEMPERALLE 10G PAPRICA,7898953715613,4.19,4000
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
558676,TEMP TEMPERALLE 10G PIMENTA CALABRESA,7898953715408,4.19,0
558677,TEMP TEMPERALLE 20G PIM MOIDA,7898953715422,4.19,0
558772,PIMENTA BIQUINHO PASEO VD 300G,7899496604457,17.99,12000
558773,COENTRO PASEO 10G,7899496603818,2.5,8000
558776,ERVAS PROVENCA PASEO 10G,7899496603627,2.5,9000
558777,ENDRO PASEO 15G,7899496603559,2.5,11000
558778,ERVA DOCE PASEO 10G,7899496600299,2.5,10000
558779,LOURO MOIDO PASEO 40G,7899496605072,4.5,7000
558780,MOSTARDA PASEO 20G,7899496600572,2.5,8000
558781,SAL DEFUMADO PASEO 60G,7899496603948,2.99,5000
558782,CALDO LEGUMES PASEO 40G,7899496605225,2.5,7000
558785,ALHO MOIDO PASEO 15G,7899496604068,2.5,9000
558786,AMACIANTE CARNE PASEO 40G,7899496605140,2.5,7000
558787,COMINHO PASEO 20G,7899496603603,2.5,13000
558788,PIMENTA BRANCA MOIDA PASEO 40G,7899496602675,4.99,3000
558857,TEMP TEMPERALLE 15G CARNES,7898953715453,4.19,3000
558885,CORANTE EM PO LIPOSOLUVEL VERMELHO,7896301471211,179.9,0
558898,TEMP TEMPERALLE ACAFRAO 20G,7898953715248,4.19,10000
558899,BICARBONATO SODIO TEMPERALLE 50G,7898953715552,4.19,6000
558900,TEMP TEMPERALLE 20G LEMON PEPPER,7898953715583,4.19,2000
558901,TEMP TEMPERALLE 20G LIMAO E ERVAS,7898953715606,4.19,4000
558902,LOURO TEMPERALLE 6G,7898953715347,4.19,17000
558904,TEMP TEMPERALLE 15G CARNE DE PANELA,7898953715538,4.19,2000
558906,TEMP TEMPERALLE 15G FEIJAO,7898953715675,4.19,6000
559011,TEMP TEMPERALLE 15G CARNES MOLHOS,7898953715644,4.19,7000
559158,ALHO NATTUSUL 1KG PASTA,7898515609312,29.9,4000
559364,TEMP ARISCO CP 1KG S/PIMENTA,7891700011266,16.99,0
559524,SAZON TOQUE CASEIRO 32G,7891132165407,12.9,0
559695,CALDO LIQ VERO BRODO 500ML,7898716960120,23.9,0
559901,TEMPERO COMP C/ SAL NATTUSUL 1KG,7898515603839,6.99,0
559903,ALHO CEBOLA E SALSA 1KG,7898515608933,29.9,0
560042,ERVAS FINAS AROMA INDIAS 15G,7898416520495,4.99,0
560436,TEMP MAGGI 120G FONDOR,7891000502105,8.99,2000
560437,TEMP MAGGI 120G GRIL,7891000502204,9.9,3000
560438,AMACIANTE CARNE MAGGI 120G,7891000502303,8.99,351000
560441,CALDO MAGGI 57G,7891000014912,2.99,1
560442,CALDO MAGGI 114G,7891000088890,4.49,13
560857,TEMP KITANO 300G COPO,7891095605323,8.99,0
560924,TEMP AJINOMOTO RECEITA C/P 450G,7891132000029,13.9,36000
560928,TEMP AJI-NO-MOTO POTE 100G,7891132011018,12.9,5000
560929,TEMP AJI-NO-MOTO CX 100G,7891132012015,7.99,0
560930,TEMP SABOR AMI 300G ALHO/SAL,7891132019021,6.49,22000
560931,TEMP SABOR AMI 300G COMP S/PIM,7891132019038,6.49,1000
560932,TEMP SABOR AMI 300G COMP C/PIM,7891132019045,6.49,16000
560939,TEMP AJI SAL POTE 100G TRAD,7891132082018,8.99,6000
561122,TEMP ARISCO CP 300G,7891700011006,7.99,41000
561256,CALDO KNORR 57G,7891150012301,2.99,186000
562201,SAL NEILAR 1KG,7896204302582,6.99,12000
562202,TEMPERO CBS 270G COMPLETO,7896204303176,3.29,0
563937,CALDO KNORR 114G,7891150007260,4.99,140000
564040,MAGGI MEU SEGREDO CX 49G,7891000006689,4.49,937000
564150,TEMP KITANO 120G TOQUE CHEF,7891095156429,13.9,0
564368,CALDO ARISCO 114G,7891700080378,4.29,0
565528,CALDO PO KITANO 37.5G,7891095005949,4.49,0
566100,CHA LEAO 20G ERVA DOCE,7891098001504,5.99,0
566240,SAL AJI NO MOTO FLOPPY 36G,7891132010080,3.89,0
1195,AZEITONA VERGEL VD 300G C/ CAROCO,7896300300437,16.9,14000
500845,SELETA LEGUMES OLE LT 300G,7891032012504,4.29,77000
501004,ERVILHA CENOURA OLE VD 170G,7891032013457,4.99,9000
505585,AZEITONA OLE VD 100G INTEIRA,7891032014256,7.49,3000
505590,ERVILHA OLE LT 1.7KG,7891032011057,26.9,4000
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
505591,MILHO VERDE OLE LT 1.7KG,7891032011156,36.9,0
506183,AZEITONA OLE VD 500G INTEIRA,7891032014157,26.9,6000
506668,ERVILHA E MILHO OLE LT 200G,7891032013358,3.99,140000
509207,OVO CODORNA BOM PRINCIPIO 180G,7897500602192,19.9,2000
509478,AZEIT BOM PRINCIPIO VD 200G C/ CAROCO,7897500603007,16.9,2000
509818,AZT BOM PRINCIPIO VD 180G S/ CAROCO,7897500603014,18.9,15000
510481,BETERRABA CONS BOM PRINCIPIO 300G,7897500603427,15.99,5000
510482,PEPINO BOM PRINCIPIO 300G SUAVE,7897500602994,13.9,329000
510717,AZT BOM PRINCIPIO SC 120G S/ CAROCO,7897500603342,9.9,143000
510864,CHAMP BOM PRINCIPIO SC 100G INTEIRO,7897500603373,11.9,124000
511206,AZT BOM PRINCIPIO SC 150G C/ CAROCO,7897500603335,9.9,122000
511311,AZT BOM PRINCIPIO SC 120G FATIADAS,7897500603366,9.9,115000
511312,CHAMP BOM PRINCIPIO SC 100G FATIADO,7897500603380,12.9,115000
511318,AZT BOM PRINCIPIO SC 120G RECHEADA,7897500603359,10.9,111000
511320,COGUMELO ADIGEL SC 100G INTEIRO,7897106801548,7.99,9000
511806,AZEITONA ADIGEL SC 100G RECHEADA,7897106801609,7.99,62000
511807,AZEITONA ADIGEL SC 100G FATIADA,7897106801593,7.99,43000
512369,COGUMELO ADIGEL SC 100G FATIADO,7897106801678,7.99,61000
514015,AZEITONA ADIGEL SC 100G S/CAROCO,7897106801814,7.99,11000
515086,GRAO DE BICO FUGINI SC 170G,7897517209155,5.49,111000
515498,AZEITONA ODERICH VD 170G S/ CAROCO,7896041159066,11.9,0
515499,AZEITONA ODERICH VD 200G RECHEADA,7896041159059,13.9,0
517316,CODORNA BOM PRINCIPIO VD 300G TRAD,7897500602734,27.9,3000
517835,COGUMELO ADIGEL VD 200G INTEIRO,7897106800497,21.98,13000
519238,PICLES ADIGEL VD 300G,7897106800336,11.9,21000
520082,PALMITO JUREIA VD 300G PICADO 520082,7896348210576,13.99,2000
520801,FEIJAO FUGINI SC 250G PRETO,7897517209247,6.49,48000
520806,PEPINO BOM PRINCIPIO 300G PICANTE,7897500601546,15.9,7000
520978,PIMENTA BOM PRINCIPIO 180G BIQUINHO,7897500601737,18.9,5000
520981,AZT BOM PRINCIPIO VD 500G C/ CAROCO,7291500607476,29.9,21000
521653,PEPINO BOM PRINCIPIO VD 180G,7897500602369,10.98,0
523082,ERVILHA PARTIDA CBS 400G,7896204302667,7.89,6000
524022,OVO CODORNA CODORNI VD 580G TRAD,7898254750313,18.9,63000
524986,PEPINO BOM PRINCIPIO 300G - SODIO,7897500600747,15.9,3000
524999,AZEITONA ADIGEL SC 100G C/ CAROCO 524999,7897106801531,6.99,135000
526297,CODORNA BOM PRINCIPIO VD 300G - SODIO,7897500603946,27.9,0
526754,CODORNA BOM PRINCIPIO 180 50 - SODIO,7897500603939,21.9,0
526769,ERVILHA MILHO ODERICH LT 2KG,7896041160185,34.9,2000
529003,PALMITO CHEFF VD 300G INTEIRO,7898489770056,25.9,1000
529097,AZTNA UNIAGRO SC 100G C/ CAROCO,7896579995112,5.99,9000
529569,COGUMELO UNIAGRO SC 80G INTEIRO,7896579980040,9.9,22000
529570,PASSATA UNIAGRO VD 680G,7896579900727,19.9,11000
529749,AZTNA UNIAGRO SC 100G RECHEADA,7896579901946,7.99,10000
531095,AZEITONA OLE SC 100G C/ CAROCO,7891032014249,5.49,38000
531096,COGUMELO OLE SACHE 80G INTEIRO,7891032013952,6.99,18000
531539,PALMITO ADIGEL 300G PICADO 531539,7897106801784,18.9,23000
531541,PALMITO ADIGEL 300G INTEIRO,7897106801777,27.9,25000
532168,OVO CODORNA VERGEL SC 100G,7896300303001,9.9,81000
532169,PALMITO VERGEL VD 300G FATIADO,7896300303049,16.9,11000
532542,PEPINOS VERGEL VD 300G TRAD,7896300301045,10.9,0
532546,PICLES VERGEL VD 300G,7896300300451,14.9,0
532549,PALMITO VERGEL VD 300G PICADO,7896300303056,11.9,13000
532550,PALMITO VERGEL VD 300G INTEIRO,7896300303032,24.9,8000
533413,MILHO KNORR LT 200G,7891150058903,4.99,2000
533414,ERVILHA KNORR LT 200G,7891150058897,4.49,0
533716,TOMATE SECO CHEF VD 100G,7898489770223,13.9,1000
534215,PEPINOS VERGEL VD 300G SUAVE,7896300300710,13.9,0
534680,ERVILHA OLE VD 120G,7891032012405,2.99,0
536027,PEPINO BOM PRINCIPIO 300G TRAD,7897500602208,13.9,310000
536104,TOMATE SECO GOUMET 100G,7896579994375,18.9,0
536453,MILHO FUGINI LT 170G CROCANTE,7897517209391,4.99,212000
538802,PEPINO CONS VERGEL SC 200G,7896300300321,7.99,87000
539348,AZEITONA UNIAGRO VD 160G FAT,7896579993538,12.99,0
539349,AZEITONA UNIAGRO VD 160G RECHEADA,7896579993545,14.9,0
539350,AZEITONA UNIAGRO VD 160G C/ CAROCO,7896579995822,14.9,0
539593,AZEITONA UNIAGRO VD 160G S/CAROCO,7896579993552,12.99,0
